2.722092337,49.08176993,46.02985416,67.60469361,66.79156997,74.26324768,75.0416718,86.27383138,44.05919151,39.64096959,54.30190026,57.68786206,67.12267188,65.78668398,72.11749686,78.43257511,45.03804095,54.21213432,57.40341103,64.93745015,63.87752584,68.35052843,78.60578622,75.08024269,57.48508373,63.43951829,59.89715205,66.0023957,70.90852414,67.34541215,72.42078598,72.1480124,61.30268838,58.91685339,58.62860093,59.51559738,72.85933266,72.32045928,72.96551421,77.45480259,57.16859709,61.95572959,59.25000307,63.02360646,70.4770015,74.34304192,81.78474293,83.41489289,57.49454319,64.43103123,61.00138117,65.36122739,71.04334895,72.74212885,84.45308665,85.66566255,66.99238668,75.56180551,71.53909296,77.2010763,80.0565481,83.36768786,82.30607902,95.11585103
51.97245409,8.055955666,42.68474025,51.40547092,65.44299236,63.64164995,74.81184423,81.90713159,56.66900466,42.65405895,47.21190512,50.60994177,61.97338912,60.24823334,66.59471286,74.80356848,51.51198045,47.28096539,51.85628254,60.97784597,62.18182881,63.09644869,69.57599198,78.59090043,54.6355773,53.04465789,51.0936832,62.27454002,64.58631468,60.62171368,72.19622432,82.73853376,57.60019333,54.33888615,60.82744223,64.04222506,66.14349026,68.23693168,70.80564136,78.11860309,55.57867177,54.48506479,69.14121963,67.88574714,74.0940687,71.03095184,71.95268435,78.92761871,64.59197205,61.79415213,60.41587371,63.28531273,70.57434831,78.76457482,72.28787456,94.49047136,68.13469544,63.33999262,67.09975107,71.76799824,74.39057047,76.92596402,91.82462479,89.58101244
48.57757439,49.985547,-0.967576801,43.26930322,59.53861846,62.21594872,69.1383008,75.29922867,51.92371979,55.83204115,44.52909312,54.87086185,59.29890726,51.44951186,69.65224713,75.65434041,64.55792272,55.52641305,42.31061934,54.68181059,61.34365639,59.69386208,63.73735529,59.65391526,64.84091478,58.30701135,61.11856631,58.2813271,64.0116628,61.76472426,76.26233537,70.06769326,61.03292116,56.46053967,68.54749535,66.27895448,60.83115204,64.58904013,78.70655863,71.60582651,58.69546711,58.93762893,60.17499486,67.99012807,64.08513471,74.85434733,69.77214868,81.95900911,64.78231797,60.92790421,70.83437726,66.07686601,67.04564168,73.3309887,68.82760727,85.70983394,65.07890391,72.9122678,66.70161531,64.54825084,71.71226531,72.99682766,82.49753244,87.57202534
64.22608472,53.72128735,44.82589781,-3.838211538,43.49099637,55.6057288,58.83588699,69.28849911,66.52480919,54.85081471,45.15661959,49.42043996,54.24843449,53.97826485,57.13124891,58.25159487,55.7370801,59.16811563,56.8740377,48.84134285,56.44863135,56.4016111,63.59434319,71.45494,57.92454818,55.84330588,60.41889444,53.38315932,59.78979349,64.46867008,65.8346344,69.56419516,57.14088602,67.82243342,69.79145904,68.33653216,63.70999787,63.76600475,62.78191974,71.55292341,70.45863791,61.6335696,61.92072302,67.93789218,61.17628286,66.90066271,64.85003717,69.40519033,63.26162743,68.50521369,65.34265804,68.56141493,72.4948446,72.0883826,85.54985781,76.37570644,64.21545527,67.05880518,58.49279979,67.22755145,78.16019529,77.84141901,81.77942934,79.24108153
67.6241851,59.11985254,51.17815822,47.02314928,7.925760899,38.96583085,57.70435671,52.44153995,66.74330108,59.78900703,58.61134841,45.81996424,44.84997914,50.52767684,48.99755968,62.57961752,66.28079854,60.66091319,52.36379908,49.21325281,54.04379646,58.15807615,65.02851258,65.93519914,68.44262249,58.06448468,61.62438905,53.53166239,51.68984327,62.13584246,66.76332273,64.13870249,61.95304445,64.25361571,60.79333018,61.69872684,58.85206949,56.82136141,63.93466347,72.46064665,54.49118494,58.06107172,70.30048135,65.712062,60.64507505,68.1774458,71.9709331,79.72832052,63.82038599,63.36649277,71.58372302,72.14278568,69.62377318,67.9481232,71.21921859,79.91780706,70.6073058,67.25686362,63.87948047,74.95083102,72.67212119,70.402615,76.877488,84.50774198
79.88914312,54.67637124,60.35500778,41.78660933,50.68896314,9.181611365,43.06090635,55.68456666,63.89989652,68.57720921,60.79974754,52.95054265,48.08146801,45.36197849,58.16143075,54.61564632,78.20015452,62.58306201,58.20387357,60.7276054,52.73488329,52.12648388,58.5288534,59.74509506,73.31152999,63.95717347,63.93184389,60.25359815,58.10656651,65.28418033,59.66633364,64.83005825,66.23394175,71.06321383,64.93998294,66.28090026,61.8986,64.12529646,64.99611904,73.19990996,64.50446585,70.113936,63.0591376,62.42784193,70.74356579,71.51089872,69.76127834,65.71062574,59.99230495,69.22052166,68.71182723,66.89553128,64.86483984,75.36430739,77.36293616,72.07409603,68.30822557,75.14867063,69.4533368,69.5033853,66.01006903,75.90393376,73.96093894,72.53627338
79.83073415,67.74713377,68.0150555,56.63329355,58.92200699,40.14816154,-1.733614721,47.48382422,72.3189794,67.80485913,62.59372813,65.52130155,52.45106772,51.58128075,53.95256785,51.33704101,73.34704427,72.60635774,70.95624969,62.30270884,58.5057285,55.54980604,60.57441577,50.43972415,79.27807896,68.38670732,70.63537309,61.80538429,57.00991437,64.79018973,63.25576134,62.20985327,75.44794833,70.48014555,58.6858193,69.60785703,59.99997461,62.026664,67.33401631,67.09874479,67.07295629,69.60515131,68.27585893,69.81083676,78.91983688,73.76260481,75.25079302,73.87813747,68.43384639,76.4948266,73.55065091,69.83471799,72.77119548,77.79699296,71.95089702,74.56399937,66.52577557,79.18575067,74.14480784,76.49042395,79.16232529,81.92663394,81.28430566,83.48689533
86.90578438,75.35379864,73.99774894,71.5919841,63.47460976,60.20844364,46.70902356,-0.860908914,86.50685992,78.14619483,71.19130562,64.25011061,59.99950907,58.51594402,47.2452041,45.17990924,79.11249343,73.39163247,71.88842716,68.26901507,68.65256289,58.94534275,55.23330103,59.33855768,81.16540113,71.18157996,63.63457135,71.63231551,67.59456951,71.74948812,60.95255094,57.92982383,72.85801144,76.8013334,76.32502128,76.0191479,71.37455827,72.12629344,62.1080983,70.45227843,73.871757,75.0869756,75.29197061,82.53486108,80.45452751,72.44424169,75.69890813,83.69401361,72.86207375,82.36877866,68.60839892,72.43719874,72.56869353,77.57733368,84.04473677,77.6161593,80.89489512,83.67615297,85.01783587,76.26148322,80.08798058,79.61539156,81.06763336,77.10943518
50.39259824,53.47966643,53.27042607,66.49740345,54.06974451,62.28179489,69.92110461,86.13211649,0.795418115,42.7227996,52.38135202,56.97828535,65.04599438,75.80400539,58.86963651,80.69793438,44.56524175,42.53793096,49.00865964,51.7917576,60.58698965,68.64878261,75.17498875,78.04227479,46.90514785,48.23854526,59.53415824,56.6318349,58.33812897,70.16040537,68.20126045,73.56647184,45.4058786,56.13663758,46.71896444,59.43238201,62.61233681,66.7583071,76.91688754,73.77206184,42.27881159,43.58300788,60.94937709,60.77723166,76.06627887,75.34199483,75.79468083,78.39779066,48.1277473,59.6465183,70.84440248,64.50550398,65.73998457,71.89301849,77.02264182,84.13566373,60.93548121,67.59383338,60.45849498,61.90936847,66.21705627,80.57743897,84.08934246,81.5545911
51.55139427,38.99685487,47.3170775,55.16903463,53.23834183,61.906713,73.45923543,74.83529758,44.06543474,-2.295297159,40.29501889,58.99532808,55.69632541,59.35918222,70.40224213,76.41735714,39.56675376,47.03272329,36.57046288,48.54985476,59.69418054,66.62449336,59.54529197,68.66132409,43.66887675,50.06180491,55.63498691,46.60184926,57.61454814,55.70388505,68.61431882,74.94437314,54.24269174,53.82452043,54.07570761,54.72374255,61.30289887,68.20481462,75.98229621,78.33655277,52.54032296,52.5883757,64.06150703,57.05124884,66.63081939,69.78240103,67.02274749,76.72669636,43.2342399,59.02246863,62.79686508,62.94257186,68.10106552,76.16137934,73.61741845,76.76986793,62.440641,55.93523131,60.69927316,58.97691483,69.50272257,67.22959712,73.43368715,82.57139925
